,idx,user_index,label,kind,idy,sim,topic_start
152989,5,599,R,recommendation,364,0,R
152990,5,599,CR,recommendation,364,0,R
152991,5,599,CR,recommendation,364,0,R
152992,5,599,R,recommendation,364,0,R
152993,5,599,R,recommendation,364,0,R
152994,5,599,CR,recommendation,364,0,R
152995,5,599,CR,recommendation,364,0,R
152996,5,599,CR,recommendation,364,0,R
152997,5,599,CR,recommendation,364,0,R
152998,5,599,CR,recommendation,364,0,R
152999,5,599,CR,recommendation,364,0,R
153000,5,599,CR,recommendation,364,0,R
153001,5,599,R,recommendation,364,0,R
153002,5,599,CR,recommendation,364,0,R
153003,5,599,CR,recommendation,364,0,R
153004,5,599,CR,recommendation,364,0,R
153005,5,599,CR,choice,364,0,R
153006,6,599,R,recommendation,364,0,R
153007,6,599,CR,recommendation,364,0,R
153008,6,599,CR,recommendation,364,0,R
153009,6,599,R,recommendation,364,0,R
153010,6,599,CR,recommendation,364,0,R
153011,6,599,CR,recommendation,364,0,R
153012,6,599,R,recommendation,364,0,R
153013,6,599,CR,recommendation,364,0,R
153014,6,599,CR,recommendation,364,0,R
153015,6,599,CR,recommendation,364,0,R
153016,6,599,CR,recommendation,364,0,R
153017,6,599,CR,recommendation,364,0,R
153018,6,599,R,recommendation,364,0,R
153019,6,599,R,recommendation,364,0,R
153020,6,599,R,recommendation,364,0,R
153021,6,599,CR,recommendation,364,0,R
153022,6,599,CR,recommendation,364,0,R
153023,6,599,CR,recommendation,364,0,R
153024,6,599,CR,recommendation,364,0,R
153025,6,599,CR,recommendation,364,0,R
153026,6,599,CR,choice,364,0,R
153027,7,599,R,recommendation,364,0,R
153028,7,599,R,recommendation,364,0,R
153029,7,599,CR,recommendation,364,0,R
153030,7,599,CR,recommendation,364,0,R
153031,7,599,R,recommendation,364,0,R
153032,7,599,CR,recommendation,364,0,R
153033,7,599,CR,recommendation,364,0,R
153034,7,599,R,recommendation,364,0,R
153035,7,599,R,recommendation,364,0,R
153036,7,599,CR,recommendation,364,0,R
153037,7,599,CR,recommendation,364,0,R
153038,7,599,R,recommendation,364,0,R
153039,7,599,CR,recommendation,364,0,R
153040,7,599,CR,recommendation,364,0,R
153041,7,599,CR,recommendation,364,0,R
153042,7,599,CR,recommendation,364,0,R
153043,7,599,CR,recommendation,364,0,R
153044,7,599,R,recommendation,364,0,R
153045,7,599,CR,recommendation,364,0,R
153046,7,599,CR,recommendation,364,0,R
153047,7,599,R,choice,364,0,R
153048,8,599,R,recommendation,364,0,R
153049,8,599,R,recommendation,364,0,R
153050,8,599,CR,recommendation,364,0,R
153051,8,599,CR,recommendation,364,0,R
153052,8,599,CR,recommendation,364,0,R
153053,8,599,CR,recommendation,364,0,R
153054,8,599,R,recommendation,364,0,R
153055,8,599,R,recommendation,364,0,R
153056,8,599,CR,recommendation,364,0,R
153057,8,599,CR,recommendation,364,0,R
153058,8,599,R,recommendation,364,0,R
153059,8,599,CR,recommendation,364,0,R
153060,8,599,CR,recommendation,364,0,R
153061,8,599,CR,recommendation,364,0,R
153062,8,599,CR,recommendation,364,0,R
153063,8,599,CR,recommendation,364,0,R
153064,8,599,R,recommendation,364,0,R
153065,8,599,CR,recommendation,364,0,R
153066,8,599,CR,recommendation,364,0,R
153067,8,599,R,recommendation,364,0,R
153068,8,599,CR,choice,364,0,R
153069,9,599,R,recommendation,364,0,R
153070,9,599,R,recommendation,364,0,R
153071,9,599,CR,recommendation,364,0,R
153072,9,599,CR,recommendation,364,0,R
153073,9,599,CR,recommendation,364,0,R
153074,9,599,CR,recommendation,364,0,R
153075,9,599,R,recommendation,364,0,R
153076,9,599,R,recommendation,364,0,R
153077,9,599,CR,recommendation,364,0,R
153078,9,599,CR,recommendation,364,0,R
153079,9,599,R,recommendation,364,0,R
153080,9,599,CR,recommendation,364,0,R
153081,9,599,CR,recommendation,364,0,R
153082,9,599,CR,recommendation,364,0,R
153083,9,599,CR,recommendation,364,0,R
153084,9,599,R,recommendation,364,0,R
153085,9,599,CR,recommendation,364,0,R
153086,9,599,CR,recommendation,364,0,R
153087,9,599,R,recommendation,364,0,R
153088,9,599,CR,recommendation,364,0,R
153089,9,599,CR,choice,364,0,R
153090,10,599,R,recommendation,364,0,R
153091,10,599,CR,recommendation,364,0,R
153092,10,599,CR,recommendation,364,0,R
153093,10,599,CR,recommendation,364,0,R
153094,10,599,CR,recommendation,364,0,R
153095,10,599,R,recommendation,364,0,R
153096,10,599,R,recommendation,364,0,R
153097,10,599,CR,recommendation,364,0,R
153098,10,599,CR,recommendation,364,0,R
153099,10,599,CR,recommendation,364,0,R
153100,10,599,CR,recommendation,364,0,R
153101,10,599,CR,recommendation,364,0,R
153102,10,599,CR,recommendation,364,0,R
153103,10,599,R,recommendation,364,0,R
153104,10,599,CR,recommendation,364,0,R
153105,10,599,R,recommendation,364,0,R
153106,10,599,R,recommendation,364,0,R
153107,10,599,R,recommendation,364,0,R
153108,10,599,CR,recommendation,364,0,R
153109,10,599,R,recommendation,364,0,R
153110,10,599,CR,choice,364,0,R
153111,11,599,R,recommendation,364,0,R
153112,11,599,CR,recommendation,364,0,R
153113,11,599,CR,recommendation,364,0,R
153114,11,599,CR,recommendation,364,0,R
153115,11,599,R,recommendation,364,0,R
153116,11,599,R,recommendation,364,0,R
153117,11,599,CR,recommendation,364,0,R
153118,11,599,CR,recommendation,364,0,R
153119,11,599,CR,recommendation,364,0,R
153120,11,599,CR,recommendation,364,0,R
153121,11,599,CR,recommendation,364,0,R
153122,11,599,CR,recommendation,364,0,R
153123,11,599,R,recommendation,364,0,R
153124,11,599,CR,recommendation,364,0,R
153125,11,599,R,recommendation,364,0,R
153126,11,599,R,recommendation,364,0,R
153127,11,599,R,recommendation,364,0,R
153128,11,599,CR,recommendation,364,0,R
153129,11,599,R,recommendation,364,0,R
153130,11,599,CR,recommendation,364,0,R
153131,11,599,R,choice,364,0,R
153132,12,599,R,recommendation,364,0,R
153133,12,599,R,recommendation,364,0,R
153134,12,599,CR,recommendation,364,0,R
153135,12,599,CR,recommendation,364,0,R
153136,12,599,CR,recommendation,364,0,R
153137,12,599,R,recommendation,364,0,R
153138,12,599,R,recommendation,364,0,R
153139,12,599,R,recommendation,364,0,R
153140,12,599,CR,recommendation,364,0,R
153141,12,599,CR,recommendation,364,0,R
153142,12,599,CR,recommendation,364,0,R
153143,12,599,CR,recommendation,364,0,R
153144,12,599,CR,recommendation,364,0,R
153145,12,599,CR,recommendation,364,0,R
153146,12,599,R,recommendation,364,0,R
153147,12,599,CR,recommendation,364,0,R
153148,12,599,CR,recommendation,364,0,R
153149,12,599,R,recommendation,364,0,R
153150,12,599,CR,recommendation,364,0,R
153151,12,599,R,recommendation,364,0,R
153152,12,599,R,choice,364,0,R
153153,13,599,R,recommendation,364,0,R
153154,13,599,R,recommendation,364,0,R
153155,13,599,CR,recommendation,364,0,R
153156,13,599,CR,recommendation,364,0,R
153157,13,599,CR,recommendation,364,0,R
153158,13,599,R,recommendation,364,0,R
153159,13,599,R,recommendation,364,0,R
153160,13,599,R,recommendation,364,0,R
153161,13,599,CR,recommendation,364,0,R
153162,13,599,CR,recommendation,364,0,R
153163,13,599,CR,recommendation,364,0,R
153164,13,599,CR,recommendation,364,0,R
153165,13,599,CR,recommendation,364,0,R
153166,13,599,CR,recommendation,364,0,R
153167,13,599,R,recommendation,364,0,R
153168,13,599,CR,recommendation,364,0,R
153169,13,599,CR,recommendation,364,0,R
153170,13,599,CR,recommendation,364,0,R
153171,13,599,R,recommendation,364,0,R
153172,13,599,CR,recommendation,364,0,R
153173,13,599,CR,choice,364,0,R
153174,14,599,R,recommendation,364,0,R
153175,14,599,R,recommendation,364,0,R
153176,14,599,CR,recommendation,364,0,R
153177,14,599,CR,recommendation,364,0,R
153178,14,599,CR,recommendation,364,0,R
153179,14,599,CR,recommendation,364,0,R
153180,14,599,R,recommendation,364,0,R
153181,14,599,R,recommendation,364,0,R
153182,14,599,R,recommendation,364,0,R
153183,14,599,CR,recommendation,364,0,R
153184,14,599,CR,recommendation,364,0,R
153185,14,599,CR,recommendation,364,0,R
153186,14,599,CR,recommendation,364,0,R
153187,14,599,CR,recommendation,364,0,R
153188,14,599,R,recommendation,364,0,R
153189,14,599,CR,recommendation,364,0,R
153190,14,599,CR,recommendation,364,0,R
153191,14,599,R,recommendation,364,0,R
153192,14,599,CR,recommendation,364,0,R
153193,14,599,R,recommendation,364,0,R
153194,14,599,R,choice,364,0,R
153195,15,599,R,recommendation,364,0,R
153196,15,599,CR,recommendation,364,0,R
153197,15,599,CR,recommendation,364,0,R
153198,15,599,CR,recommendation,364,0,R
153199,15,599,CR,recommendation,364,0,R
153200,15,599,R,recommendation,364,0,R
153201,15,599,R,recommendation,364,0,R
153202,15,599,R,recommendation,364,0,R
153203,15,599,CR,recommendation,364,0,R
153204,15,599,CR,recommendation,364,0,R
153205,15,599,CR,recommendation,364,0,R
153206,15,599,CR,recommendation,364,0,R
153207,15,599,CR,recommendation,364,0,R
153208,15,599,R,recommendation,364,0,R
153209,15,599,CR,recommendation,364,0,R
153210,15,599,CR,recommendation,364,0,R
153211,15,599,R,recommendation,364,0,R
153212,15,599,CR,recommendation,364,0,R
153213,15,599,CR,recommendation,364,0,R
153214,15,599,CR,recommendation,364,0,R
153215,15,599,R,choice,364,0,R
153216,16,599,R,recommendation,364,0,R
153217,16,599,CR,recommendation,364,0,R
153218,16,599,CR,recommendation,364,0,R
153219,16,599,CR,recommendation,364,0,R
153220,16,599,CR,recommendation,364,0,R
153221,16,599,R,recommendation,364,0,R
153222,16,599,R,recommendation,364,0,R
153223,16,599,CR,recommendation,364,0,R
153224,16,599,CR,recommendation,364,0,R
153225,16,599,CR,recommendation,364,0,R
153226,16,599,CR,recommendation,364,0,R
153227,16,599,CR,recommendation,364,0,R
153228,16,599,R,recommendation,364,0,R
153229,16,599,CR,recommendation,364,0,R
153230,16,599,CR,recommendation,364,0,R
153231,16,599,R,recommendation,364,0,R
153232,16,599,CR,recommendation,364,0,R
153233,16,599,CR,recommendation,364,0,R
153234,16,599,CR,recommendation,364,0,R
153235,16,599,CR,recommendation,364,0,R
153236,16,599,R,choice,364,0,R
153237,17,599,R,recommendation,364,0,R
153238,17,599,CR,recommendation,364,0,R
153239,17,599,CR,recommendation,364,0,R
153240,17,599,CR,recommendation,364,0,R
153241,17,599,CR,recommendation,364,0,R
153242,17,599,R,recommendation,364,0,R
153243,17,599,CR,recommendation,364,0,R
153244,17,599,CR,recommendation,364,0,R
153245,17,599,CR,recommendation,364,0,R
153246,17,599,CR,recommendation,364,0,R
153247,17,599,CR,recommendation,364,0,R
153248,17,599,R,recommendation,364,0,R
153249,17,599,CR,recommendation,364,0,R
153250,17,599,CR,recommendation,364,0,R
153251,17,599,R,recommendation,364,0,R
153252,17,599,CR,recommendation,364,0,R
153253,17,599,CR,recommendation,364,0,R
153254,17,599,CR,recommendation,364,0,R
153255,17,599,CR,recommendation,364,0,R
153256,17,599,CR,recommendation,364,0,R
153257,17,599,R,choice,364,0,R
153258,18,599,R,recommendation,364,0,R
153259,18,599,CR,recommendation,364,0,R
153260,18,599,CR,recommendation,364,0,R
153261,18,599,CR,recommendation,364,0,R
153262,18,599,CR,recommendation,364,0,R
153263,18,599,CR,recommendation,364,0,R
153264,18,599,CR,recommendation,364,0,R
153265,18,599,CR,recommendation,364,0,R
153266,18,599,CR,recommendation,364,0,R
153267,18,599,CR,recommendation,364,0,R
153268,18,599,R,recommendation,364,0,R
153269,18,599,CR,recommendation,364,0,R
153270,18,599,CR,recommendation,364,0,R
153271,18,599,R,recommendation,364,0,R
153272,18,599,CR,recommendation,364,0,R
153273,18,599,CR,recommendation,364,0,R
153274,18,599,CR,recommendation,364,0,R
153275,18,599,CR,recommendation,364,0,R
153276,18,599,CR,recommendation,364,0,R
153277,18,599,CR,recommendation,364,0,R
153278,18,599,CR,choice,364,0,R
153279,19,599,R,recommendation,364,0,R
153280,19,599,CR,recommendation,364,0,R
153281,19,599,CR,recommendation,364,0,R
153282,19,599,CR,recommendation,364,0,R
153283,19,599,CR,recommendation,364,0,R
153284,19,599,CR,recommendation,364,0,R
153285,19,599,CR,recommendation,364,0,R
153286,19,599,CR,recommendation,364,0,R
153287,19,599,CR,recommendation,364,0,R
153288,19,599,R,recommendation,364,0,R
153289,19,599,CR,recommendation,364,0,R
153290,19,599,CR,recommendation,364,0,R
153291,19,599,R,recommendation,364,0,R
153292,19,599,CR,recommendation,364,0,R
153293,19,599,CR,recommendation,364,0,R
153294,19,599,CR,recommendation,364,0,R
153295,19,599,CR,recommendation,364,0,R
153296,19,599,CR,recommendation,364,0,R
153297,19,599,CR,recommendation,364,0,R
153298,19,599,CR,recommendation,364,0,R
153299,19,599,CR,choice,364,0,R
