,idx,user_index,label,kind,idy,sim,topic_start
126045,2,424,CL,recommendation,0,0,CL
126046,2,424,CL,recommendation,0,0,CL
126047,2,424,CL,recommendation,0,0,CL
126048,2,424,CL,recommendation,0,0,CL
126049,2,424,CL,recommendation,0,0,CL
126050,2,424,CL,recommendation,0,0,CL
126051,2,424,CL,recommendation,0,0,CL
126052,2,424,CL,recommendation,0,0,CL
126053,2,424,CL,recommendation,0,0,CL
126054,2,424,CL,recommendation,0,0,CL
126055,2,424,L,recommendation,0,0,CL
126056,2,424,CL,recommendation,0,0,CL
126057,2,424,C,recommendation,0,0,CL
126058,2,424,CL,recommendation,0,0,CL
126059,2,424,CL,recommendation,0,0,CL
126060,2,424,CL,recommendation,0,0,CL
126061,2,424,CL,recommendation,0,0,CL
126062,2,424,CL,choice,0,0,CL
126063,3,424,CL,recommendation,0,0,CL
126064,3,424,CL,recommendation,0,0,CL
126065,3,424,CL,recommendation,0,0,CL
126066,3,424,CL,recommendation,0,0,CL
126067,3,424,CL,recommendation,0,0,CL
126068,3,424,CL,recommendation,0,0,CL
126069,3,424,CL,recommendation,0,0,CL
126070,3,424,CL,recommendation,0,0,CL
126071,3,424,CL,recommendation,0,0,CL
126072,3,424,CL,recommendation,0,0,CL
126073,3,424,CL,recommendation,0,0,CL
126074,3,424,CL,recommendation,0,0,CL
126075,3,424,L,recommendation,0,0,CL
126076,3,424,CL,recommendation,0,0,CL
126077,3,424,C,recommendation,0,0,CL
126078,3,424,CL,recommendation,0,0,CL
126079,3,424,CL,recommendation,0,0,CL
126080,3,424,CL,recommendation,0,0,CL
126081,3,424,CL,recommendation,0,0,CL
126082,3,424,CL,recommendation,0,0,CL
126083,3,424,CL,choice,0,0,CL
126084,4,424,CL,recommendation,0,0,CL
126085,4,424,CL,recommendation,0,0,CL
126086,4,424,CL,recommendation,0,0,CL
126087,4,424,CL,recommendation,0,0,CL
126088,4,424,CL,recommendation,0,0,CL
126089,4,424,CL,recommendation,0,0,CL
126090,4,424,CL,recommendation,0,0,CL
126091,4,424,CL,recommendation,0,0,CL
126092,4,424,CL,recommendation,0,0,CL
126093,4,424,CL,recommendation,0,0,CL
126094,4,424,CL,recommendation,0,0,CL
126095,4,424,L,recommendation,0,0,CL
126096,4,424,CL,recommendation,0,0,CL
126097,4,424,C,recommendation,0,0,CL
126098,4,424,CL,recommendation,0,0,CL
126099,4,424,CL,recommendation,0,0,CL
126100,4,424,CL,recommendation,0,0,CL
126101,4,424,CL,recommendation,0,0,CL
126102,4,424,CL,recommendation,0,0,CL
126103,4,424,CL,recommendation,0,0,CL
126104,4,424,CL,choice,0,0,CL
126105,5,424,CL,recommendation,0,0,CL
126106,5,424,CL,recommendation,0,0,CL
126107,5,424,CL,recommendation,0,0,CL
126108,5,424,CL,recommendation,0,0,CL
126109,5,424,CL,recommendation,0,0,CL
126110,5,424,CL,recommendation,0,0,CL
126111,5,424,CL,recommendation,0,0,CL
126112,5,424,CL,recommendation,0,0,CL
126113,5,424,CL,recommendation,0,0,CL
126114,5,424,CL,recommendation,0,0,CL
126115,5,424,L,recommendation,0,0,CL
126116,5,424,CL,recommendation,0,0,CL
126117,5,424,C,recommendation,0,0,CL
126118,5,424,CL,recommendation,0,0,CL
126119,5,424,CL,recommendation,0,0,CL
126120,5,424,CL,recommendation,0,0,CL
126121,5,424,CL,recommendation,0,0,CL
126122,5,424,CL,recommendation,0,0,CL
126123,5,424,CL,recommendation,0,0,CL
126124,5,424,CL,recommendation,0,0,CL
126125,5,424,CL,choice,0,0,CL
126126,6,424,CL,recommendation,0,0,CL
126127,6,424,CL,recommendation,0,0,CL
126128,6,424,CL,recommendation,0,0,CL
126129,6,424,CL,recommendation,0,0,CL
126130,6,424,CL,recommendation,0,0,CL
126131,6,424,CL,recommendation,0,0,CL
126132,6,424,CL,recommendation,0,0,CL
126133,6,424,CL,recommendation,0,0,CL
126134,6,424,CL,recommendation,0,0,CL
126135,6,424,CL,recommendation,0,0,CL
126136,6,424,CL,recommendation,0,0,CL
126137,6,424,CL,recommendation,0,0,CL
126138,6,424,CL,recommendation,0,0,CL
126139,6,424,CL,recommendation,0,0,CL
126140,6,424,CL,recommendation,0,0,CL
126141,6,424,CL,recommendation,0,0,CL
126142,6,424,CL,recommendation,0,0,CL
126143,6,424,CL,recommendation,0,0,CL
126144,6,424,CL,recommendation,0,0,CL
126145,6,424,CL,recommendation,0,0,CL
126146,6,424,CL,choice,0,0,CL
126147,7,424,CL,recommendation,0,0,CL
126148,7,424,CL,recommendation,0,0,CL
126149,7,424,CL,recommendation,0,0,CL
126150,7,424,CL,recommendation,0,0,CL
126151,7,424,CL,recommendation,0,0,CL
126152,7,424,CL,recommendation,0,0,CL
126153,7,424,CL,recommendation,0,0,CL
126154,7,424,CL,recommendation,0,0,CL
126155,7,424,CL,recommendation,0,0,CL
126156,7,424,CL,recommendation,0,0,CL
126157,7,424,CL,recommendation,0,0,CL
126158,7,424,CL,recommendation,0,0,CL
126159,7,424,CL,recommendation,0,0,CL
126160,7,424,CL,recommendation,0,0,CL
126161,7,424,CL,recommendation,0,0,CL
126162,7,424,CL,recommendation,0,0,CL
126163,7,424,CL,recommendation,0,0,CL
126164,7,424,CL,recommendation,0,0,CL
126165,7,424,CL,recommendation,0,0,CL
126166,7,424,CL,recommendation,0,0,CL
126167,7,424,CL,choice,0,0,CL
126168,8,424,CL,recommendation,0,0,CL
126169,8,424,CL,recommendation,0,0,CL
126170,8,424,CL,recommendation,0,0,CL
126171,8,424,CL,recommendation,0,0,CL
126172,8,424,CL,recommendation,0,0,CL
126173,8,424,CL,recommendation,0,0,CL
126174,8,424,CL,recommendation,0,0,CL
126175,8,424,CL,recommendation,0,0,CL
126176,8,424,CL,recommendation,0,0,CL
126177,8,424,CL,recommendation,0,0,CL
126178,8,424,CL,recommendation,0,0,CL
126179,8,424,CL,recommendation,0,0,CL
126180,8,424,CL,recommendation,0,0,CL
126181,8,424,CL,recommendation,0,0,CL
126182,8,424,CL,recommendation,0,0,CL
126183,8,424,CL,recommendation,0,0,CL
126184,8,424,CL,recommendation,0,0,CL
126185,8,424,CL,recommendation,0,0,CL
126186,8,424,CL,recommendation,0,0,CL
126187,8,424,CL,recommendation,0,0,CL
126188,8,424,CL,choice,0,0,CL
126189,9,424,CL,recommendation,0,0,CL
126190,9,424,CL,recommendation,0,0,CL
126191,9,424,CL,recommendation,0,0,CL
126192,9,424,CL,recommendation,0,0,CL
126193,9,424,CL,recommendation,0,0,CL
126194,9,424,CL,recommendation,0,0,CL
126195,9,424,CL,recommendation,0,0,CL
126196,9,424,CL,recommendation,0,0,CL
126197,9,424,CL,recommendation,0,0,CL
126198,9,424,CL,recommendation,0,0,CL
126199,9,424,CL,recommendation,0,0,CL
126200,9,424,CL,recommendation,0,0,CL
126201,9,424,CL,recommendation,0,0,CL
126202,9,424,CL,recommendation,0,0,CL
126203,9,424,CL,recommendation,0,0,CL
126204,9,424,CL,recommendation,0,0,CL
126205,9,424,CL,recommendation,0,0,CL
126206,9,424,CL,recommendation,0,0,CL
126207,9,424,CL,recommendation,0,0,CL
126208,9,424,CL,recommendation,0,0,CL
126209,9,424,CL,choice,0,0,CL
126210,10,424,CL,recommendation,0,0,CL
126211,10,424,CL,recommendation,0,0,CL
126212,10,424,CL,recommendation,0,0,CL
126213,10,424,CL,recommendation,0,0,CL
126214,10,424,CL,recommendation,0,0,CL
126215,10,424,CL,recommendation,0,0,CL
126216,10,424,CL,recommendation,0,0,CL
126217,10,424,CL,recommendation,0,0,CL
126218,10,424,CL,recommendation,0,0,CL
126219,10,424,CL,recommendation,0,0,CL
126220,10,424,CL,recommendation,0,0,CL
126221,10,424,CL,recommendation,0,0,CL
126222,10,424,CL,recommendation,0,0,CL
126223,10,424,CL,recommendation,0,0,CL
126224,10,424,CL,recommendation,0,0,CL
126225,10,424,CL,recommendation,0,0,CL
126226,10,424,CL,recommendation,0,0,CL
126227,10,424,CL,recommendation,0,0,CL
126228,10,424,CL,recommendation,0,0,CL
126229,10,424,L,recommendation,0,0,CL
126230,10,424,CL,choice,0,0,CL
126231,11,424,CL,recommendation,0,0,CL
126232,11,424,CL,recommendation,0,0,CL
126233,11,424,CL,recommendation,0,0,CL
126234,11,424,CL,recommendation,0,0,CL
126235,11,424,CL,recommendation,0,0,CL
126236,11,424,CL,recommendation,0,0,CL
126237,11,424,CL,recommendation,0,0,CL
126238,11,424,CL,recommendation,0,0,CL
126239,11,424,CL,recommendation,0,0,CL
126240,11,424,CL,recommendation,0,0,CL
126241,11,424,CL,recommendation,0,0,CL
126242,11,424,CL,recommendation,0,0,CL
126243,11,424,CL,recommendation,0,0,CL
126244,11,424,CL,recommendation,0,0,CL
126245,11,424,CL,recommendation,0,0,CL
126246,11,424,CL,recommendation,0,0,CL
126247,11,424,CL,recommendation,0,0,CL
126248,11,424,CL,recommendation,0,0,CL
126249,11,424,L,recommendation,0,0,CL
126250,11,424,C,recommendation,0,0,CL
126251,11,424,CL,choice,0,0,CL
126252,12,424,CL,recommendation,0,0,CL
126253,12,424,CL,recommendation,0,0,CL
126254,12,424,CL,recommendation,0,0,CL
126255,12,424,CL,recommendation,0,0,CL
126256,12,424,CL,recommendation,0,0,CL
126257,12,424,CL,recommendation,0,0,CL
126258,12,424,CL,recommendation,0,0,CL
126259,12,424,CL,recommendation,0,0,CL
126260,12,424,CL,recommendation,0,0,CL
126261,12,424,CL,recommendation,0,0,CL
126262,12,424,CL,recommendation,0,0,CL
126263,12,424,CL,recommendation,0,0,CL
126264,12,424,CL,recommendation,0,0,CL
126265,12,424,CL,recommendation,0,0,CL
126266,12,424,CL,recommendation,0,0,CL
126267,12,424,CL,recommendation,0,0,CL
126268,12,424,CL,recommendation,0,0,CL
126269,12,424,L,recommendation,0,0,CL
126270,12,424,C,recommendation,0,0,CL
126271,12,424,CL,recommendation,0,0,CL
126272,12,424,CL,choice,0,0,CL
126273,13,424,CL,recommendation,0,0,CL
126274,13,424,CL,recommendation,0,0,CL
126275,13,424,CL,recommendation,0,0,CL
126276,13,424,CL,recommendation,0,0,CL
126277,13,424,CL,recommendation,0,0,CL
126278,13,424,CL,recommendation,0,0,CL
126279,13,424,CL,recommendation,0,0,CL
126280,13,424,CL,recommendation,0,0,CL
126281,13,424,CL,recommendation,0,0,CL
126282,13,424,CL,recommendation,0,0,CL
126283,13,424,CL,recommendation,0,0,CL
126284,13,424,CL,recommendation,0,0,CL
126285,13,424,CL,recommendation,0,0,CL
126286,13,424,CL,recommendation,0,0,CL
126287,13,424,CL,recommendation,0,0,CL
126288,13,424,CL,recommendation,0,0,CL
126289,13,424,C,recommendation,0,0,CL
126290,13,424,CL,recommendation,0,0,CL
126291,13,424,CL,recommendation,0,0,CL
126292,13,424,CL,recommendation,0,0,CL
126293,13,424,CL,choice,0,0,CL
126294,14,424,CL,recommendation,0,0,CL
126295,14,424,CL,recommendation,0,0,CL
126296,14,424,CL,recommendation,0,0,CL
126297,14,424,CL,recommendation,0,0,CL
126298,14,424,CL,recommendation,0,0,CL
126299,14,424,CL,recommendation,0,0,CL
126300,14,424,CL,recommendation,0,0,CL
126301,14,424,CL,recommendation,0,0,CL
126302,14,424,CL,recommendation,0,0,CL
126303,14,424,CL,recommendation,0,0,CL
126304,14,424,CL,recommendation,0,0,CL
126305,14,424,CL,recommendation,0,0,CL
126306,14,424,CL,recommendation,0,0,CL
126307,14,424,CL,recommendation,0,0,CL
126308,14,424,CL,recommendation,0,0,CL
126309,14,424,C,recommendation,0,0,CL
126310,14,424,CL,recommendation,0,0,CL
126311,14,424,CL,recommendation,0,0,CL
126312,14,424,CL,recommendation,0,0,CL
126313,14,424,C,recommendation,0,0,CL
126314,14,424,CL,choice,0,0,CL
126315,15,424,CL,recommendation,0,0,CL
126316,15,424,CL,recommendation,0,0,CL
126317,15,424,CL,recommendation,0,0,CL
126318,15,424,CL,recommendation,0,0,CL
126319,15,424,CL,recommendation,0,0,CL
126320,15,424,CL,recommendation,0,0,CL
126321,15,424,CL,recommendation,0,0,CL
126322,15,424,CL,recommendation,0,0,CL
126323,15,424,CL,recommendation,0,0,CL
126324,15,424,CL,recommendation,0,0,CL
126325,15,424,CL,recommendation,0,0,CL
126326,15,424,CL,recommendation,0,0,CL
126327,15,424,CL,recommendation,0,0,CL
126328,15,424,CL,recommendation,0,0,CL
126329,15,424,C,recommendation,0,0,CL
126330,15,424,CL,recommendation,0,0,CL
126331,15,424,CL,recommendation,0,0,CL
126332,15,424,CL,recommendation,0,0,CL
126333,15,424,C,recommendation,0,0,CL
126334,15,424,L,recommendation,0,0,CL
126335,15,424,CL,choice,0,0,CL
126336,16,424,CL,recommendation,0,0,CL
126337,16,424,CL,recommendation,0,0,CL
126338,16,424,CL,recommendation,0,0,CL
126339,16,424,CL,recommendation,0,0,CL
126340,16,424,CL,recommendation,0,0,CL
126341,16,424,CL,recommendation,0,0,CL
126342,16,424,CL,recommendation,0,0,CL
126343,16,424,CL,recommendation,0,0,CL
126344,16,424,CL,recommendation,0,0,CL
126345,16,424,CL,recommendation,0,0,CL
126346,16,424,CL,recommendation,0,0,CL
126347,16,424,CL,recommendation,0,0,CL
126348,16,424,CL,recommendation,0,0,CL
126349,16,424,C,recommendation,0,0,CL
126350,16,424,CL,recommendation,0,0,CL
126351,16,424,CL,recommendation,0,0,CL
126352,16,424,CL,recommendation,0,0,CL
126353,16,424,C,recommendation,0,0,CL
126354,16,424,L,recommendation,0,0,CL
126355,16,424,L,recommendation,0,0,CL
126356,16,424,CL,choice,0,0,CL
126357,17,424,CL,recommendation,0,0,CL
126358,17,424,CL,recommendation,0,0,CL
126359,17,424,CL,recommendation,0,0,CL
126360,17,424,CL,recommendation,0,0,CL
126361,17,424,CL,recommendation,0,0,CL
126362,17,424,CL,recommendation,0,0,CL
126363,17,424,CL,recommendation,0,0,CL
126364,17,424,CL,recommendation,0,0,CL
126365,17,424,CL,recommendation,0,0,CL
126366,17,424,CL,recommendation,0,0,CL
126367,17,424,CL,recommendation,0,0,CL
126368,17,424,CL,recommendation,0,0,CL
126369,17,424,C,recommendation,0,0,CL
126370,17,424,CL,recommendation,0,0,CL
126371,17,424,CL,recommendation,0,0,CL
126372,17,424,CL,recommendation,0,0,CL
126373,17,424,C,recommendation,0,0,CL
126374,17,424,L,recommendation,0,0,CL
126375,17,424,L,recommendation,0,0,CL
126376,17,424,L,recommendation,0,0,CL
126377,17,424,CL,choice,0,0,CL
126378,18,424,CL,recommendation,0,0,CL
126379,18,424,CL,recommendation,0,0,CL
126380,18,424,CL,recommendation,0,0,CL
126381,18,424,CL,recommendation,0,0,CL
126382,18,424,CL,recommendation,0,0,CL
126383,18,424,CL,recommendation,0,0,CL
126384,18,424,CL,recommendation,0,0,CL
126385,18,424,CL,recommendation,0,0,CL
126386,18,424,CL,recommendation,0,0,CL
126387,18,424,CL,recommendation,0,0,CL
126388,18,424,CL,recommendation,0,0,CL
126389,18,424,CL,recommendation,0,0,CL
126390,18,424,C,recommendation,0,0,CL
126391,18,424,CL,recommendation,0,0,CL
126392,18,424,CL,recommendation,0,0,CL
126393,18,424,C,recommendation,0,0,CL
126394,18,424,L,recommendation,0,0,CL
126395,18,424,L,recommendation,0,0,CL
126396,18,424,L,recommendation,0,0,CL
126397,18,424,L,recommendation,0,0,CL
126398,18,424,L,choice,0,0,CL
126399,19,424,CL,recommendation,0,0,CL
126400,19,424,CL,recommendation,0,0,CL
126401,19,424,CL,recommendation,0,0,CL
126402,19,424,CL,recommendation,0,0,CL
126403,19,424,CL,recommendation,0,0,CL
126404,19,424,CL,recommendation,0,0,CL
126405,19,424,CL,recommendation,0,0,CL
126406,19,424,CL,recommendation,0,0,CL
126407,19,424,CL,recommendation,0,0,CL
126408,19,424,CL,recommendation,0,0,CL
126409,19,424,CL,recommendation,0,0,CL
126410,19,424,CL,recommendation,0,0,CL
126411,19,424,L,recommendation,0,0,CL
126412,19,424,L,recommendation,0,0,CL
126413,19,424,L,recommendation,0,0,CL
126414,19,424,C,recommendation,0,0,CL
126415,19,424,CL,recommendation,0,0,CL
126416,19,424,CL,recommendation,0,0,CL
126417,19,424,L,recommendation,0,0,CL
126418,19,424,C,recommendation,0,0,CL
126419,19,424,CL,choice,0,0,CL
